market,variant,pendle,morpho,hedge,bar,bars,start,end,target_ltv,leverage_at_entry,pt_apy_at_entry,borrow_apy_mean,funding_apr_mean,boros_mark_apr_mean,realised_apy,final_equity,max_drawdown,hedge_coverage_mean,hedge_pnl,liquidations,min_health_factor,debt_changes,hedge_margin_share,hedge_ratio
susde_26nov2026,boros,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,BINANCE-ETHUSDT-25DEC2026,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.8,3.8981397316778965,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,0.2481215563467627,101095.23597229738,-0.026036863011140943,0.9907000777547109,1733.2579909207434,0,1.187836849325767,0,0.1,1.0
susde_26nov2026,boros,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,BINANCE-ETHUSDT-25DEC2026,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.8,3.028320913603667,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,0.0813812232789306,100248.20897980865,-0.010618855889213408,0.49535003887735524,674.6473906448991,0,1.1878669619992501,0,0.3,0.5
susde_26nov2026,boros,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,BINANCE-ETHUSDT-25DEC2026,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.8,3.028935379596922,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,0.18830348319050838,100922.85637045353,-0.02042057593375013,0.9907000777547105,1349.2947812897764,0,1.1878669619992501,0,0.3,1.0
susde_26nov2026,perp,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,ETHUSDT basis,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.8,3.896326684361519,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,-0.021535171234706052,99354.00272892874,-0.005566655138404153,0.022104944652002766,-7.975252447893581,0,1.187836849325767,0,0.1,0.5
susde_26nov2026,perp,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,ETHUSDT basis,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.8,3.896326684361519,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,-0.021535171234706052,99354.00272892874,-0.005566655138404153,0.022104944652002766,-7.975252447893581,0,1.187836849325767,0,0.1,1.0
susde_26nov2026,perp,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,ETHUSDT basis,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.8,3.028222962076619,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,-0.017464081236970186,99549.63583182008,-0.004433721641413091,0.08518577071865757,-23.925757343680743,0,1.1878669619992501,0,0.3,0.5
susde_26nov2026,perp,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,ETHUSDT basis,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.8,3.028222962076619,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,-0.017464081236970186,99549.63583182008,-0.004433721641413091,0.08518577071865757,-23.925757343680743,0,1.1878669619992501,0,0.3,1.0
susde_26nov2026,none,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.86,5.311888783185371,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,-0.03578198275930722,98975.53743314068,-0.007639120413621914,,0.0,0,1.1254721254847464,0,0.0,0.0
susde_26nov2026,boros,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,BINANCE-ETHUSDT-25DEC2026,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.86,4.778482270132712,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,0.13327004110253826,100258.45786414933,-0.017851293317531214,0.49535003887735524,1119.7990039514589,0,1.1254995161035635,0,0.1,0.5
susde_26nov2026,boros,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,BINANCE-ETHUSDT-25DEC2026,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.86,4.78009720550388,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,0.324816864769345,101378.2568681008,-0.03369656192601256,0.9907000777547105,2239.5980079029214,0,1.1254995161035635,0,0.1,1.0
susde_26nov2026,boros,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,BINANCE-ETHUSDT-25DEC2026,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.86,3.7118548454745923,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,0.1021683582072539,100293.35977412213,-0.013948432669362965,0.49535003887735535,871.880995039417,0,1.1255532848039107,0,0.3,0.5
susde_26nov2026,boros,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,BINANCE-ETHUSDT-25DEC2026,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.86,3.712829170021931,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,0.24479016692721745,101165.24076916164,-0.026487422342905687,0.9907000777547107,1743.7619900789286,0,1.1255532848039107,0,0.3,1.0
susde_26nov2026,perp,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,ETHUSDT basis,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.86,4.777140771296859,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,-0.03253900684850253,99130.68360774998,-0.006909689984774925,0.017107343291852678,-7.975252447893581,0,1.1254995161035635,0,0.1,0.5
susde_26nov2026,perp,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,ETHUSDT basis,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.86,4.777140771296859,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,-0.03253900684850253,99130.68360774998,-0.006909689984774925,0.017107343291852678,-7.975252447893581,0,1.1254995161035635,0,0.1,1.0
susde_26nov2026,perp,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,ETHUSDT basis,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.86,3.7115143486002564,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,-0.026048574189955875,99397.55302173903,-0.0054844263858710995,0.06591536948550711,-23.925757343680743,0,1.1255532848039107,0,0.3,0.5
susde_26nov2026,perp,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,ETHUSDT basis,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.86,3.7115143486002564,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,-0.026048574189955875,99397.55302173903,-0.0054844263858710995,0.06591536948550711,-23.925757343680743,0,1.1255532848039107,0,0.3,1.0
