timestamp,PT_amount,PT_cash,PT_py_index_high,HEDGE_collateral,HEDGE_positions_0_amount,HEDGE_positions_0_entry_price,HEDGE_positions_0_max_leverage,BOROS_collateral,BOROS_size,BOROS_entry_rate,BOROS_realized_settlements,BOROS_liquidation_count,PT_seconds_to_expiry,PT_implied_apy,PT_asset_price,PT_sy_exchange_rate,PT_total_pt,PT_total_sy,PT_scalar_root,PT_ln_fee_rate_root,HEDGE_mark_price,HEDGE_funding_rate,BOROS_seconds_to_expiry,BOROS_mark_rate,BOROS_funding_rate,BOROS_funding_period_seconds,BOROS_underlying_price,PT_balance,HEDGE_balance,BOROS_balance,net_balance
2026-06-19 00:00:00+00:00,36.59642198407817,0.0,1.0,13509.866854355612,-35.16063223316826,2168.8940636828106,10.0,9918.696301431348,-26.280513263113548,0.0199305317288916,-62.72331305040399,0,48297600.0,0.025904815729603792,1710.31,1.0,117.14489440671375,1240.086763010323,86.36,0.000499875,1710.31,4.457e-05,16329600.0,0.02500504200059899,4.457e-05,86400.0,1710.31,60187.02961213694,29633.97246549873,9800.590357901761,99621.59243553743
2026-06-20 00:00:00+00:00,36.59642198407817,0.0,1.0,13515.302041143226,-35.16063223316826,2168.8940636828106,10.0,9917.005480976319,-26.280513263113548,0.0199305317288916,-64.41413350543364,0,48211200.0,0.025904815742305187,1740.0,1.0,117.14489440671375,1240.086763010323,86.36,0.000499875,1740.0,8.884e-05,16243200.0,0.02500504200059899,8.884e-05,86400.0,1740.0,61236.13247005933,28595.488481283577,9797.485033114819,99629.10598445772
2026-06-21 00:00:00+00:00,36.59642198407817,0.0,1.0,13519.05232474172,-35.16063223316826,2168.8940636828106,10.0,9916.528106662636,-26.280513263113548,0.0199305317288916,-64.89150781911577,0,48124800.0,0.025904815755061428,1706.31,1.0,117.14489440671375,1240.086763010323,86.36,0.000499875,1706.31,6.251e-05,16156800.0,0.02500504200059899,6.251e-05,86400.0,1706.31,60054.68203761925,29783.800464817512,9799.945259640032,99638.4277620768
2026-06-22 00:00:00+00:00,36.59642198407817,0.0,1.0,13523.066819883801,-35.16063223316826,2168.8940636828106,10.0,9915.881886848036,-26.280513263113548,0.0199305317288916,-65.53772763371573,0,48038400.0,0.02625523125283369,1727.32,1.0,120.56814918433898,1237.7717003335888,86.36,0.000499875,1727.32,6.610000000000001e-05,16070400.0,0.02469949092588475,6.610000000000001e-05,86400.0,1727.32,60766.7823517205,29049.09007674073,9805.562883204997,99621.43531166624
2026-06-23 00:00:00+00:00,36.59642198407817,0.0,1.0,13522.393601508713,-35.16063223316826,2168.8940636828106,10.0,9918.656422854558,-26.280513263113548,0.0199305317288916,-62.76319162719464,0,47952000.0,0.02625478387284441,1666.4,1.0,120.56814918433898,1237.8201738899497,86.36,0.000499875,1666.4,-1.149e-05,15984000.0,0.02469949092588475,-1.149e-05,86400.0,1666.4,58627.83010041053,31190.402574010244,9812.800400637374,99631.03307505816
2026-06-24 00:00:00+00:00,36.59642198407817,0.0,1.0,13526.289963663266,-35.16063223316826,2168.8940636828106,10.0,9917.954319754766,-26.280513263113548,0.0199305317288916,-63.46529472698544,0,47865600.0,0.026246744952783008,1621.54,1.0,120.56814918433898,1238.6914753851627,86.36,0.000499875,1621.54,6.834e-05,15897600.0,0.02475067229694104,6.834e-05,86400.0,1621.54,57054.28006470865,32771.60489814473,9814.405257263099,99640.29022011648
2026-06-25 00:00:00+00:00,36.59642198407817,0.0,1.0,13524.465746496735,-35.16063223316826,2168.8940636828106,10.0,9921.453634378513,-26.280513263113548,0.0199305317288916,-59.965980103238486,0,47779200.0,0.02514449929462992,1566.97,1.0,113.29831229276539,1281.8569500791662,86.36,0.000499875,1566.97,-3.311e-05,15811200.0,0.02480196343672606,-3.311e-05,86400.0,1566.97,55227.98077773486,34688.49638194218,9820.874158409062,99737.3513180861
2026-06-26 00:00:00+00:00,36.59642198407817,0.0,1.0,13522.739808645227,-35.16063223316826,2168.8940636828106,10.0,9924.894334311635,-26.280513263113548,0.0199305317288916,-56.52528017011691,0,47692800.0,0.025135461574251172,1577.86,1.0,113.21454403271959,1281.9221356831708,86.36,0.000499875,1577.86,-3.1110000000000005e-05,15724800.0,0.02480196343672606,-3.1110000000000005e-05,86400.0,1577.86,55616.325000610224,34303.87115907148,9824.169293612418,99744.36545329413
2026-06-27 00:00:00+00:00,36.59642198407817,0.0,1.0,13524.387529012189,-35.16063223316826,2168.8940636828106,10.0,9925.806934320472,-26.280513263113548,0.0199305317288916,-55.612680161280096,0,47606400.0,0.02499226758161277,1573.1,1.0,112.17976987411767,1286.2124794923657,86.36,0.000499875,1573.1,2.979e-05,15638400.0,0.02480196343672606,2.979e-05,86400.0,1573.1,55464.01107003452,34472.88348886833,9825.937520023235,99762.83207892608
2026-06-28 00:00:00+00:00,36.59642198407817,0.0,1.0,13520.845484472575,-35.16063223316826,2168.8940636828106,10.0,9930.595853586627,-26.280513263113548,0.0199305317288916,-50.82376089512545,0,47520000.0,0.024992267594229567,1571.1,1.0,112.17976987411767,1286.2124794923657,86.36,0.000499875,1571.1,-6.412e-05,15552000.0,0.02480196343672606,-6.412e-05,86400.0,1571.1,55397.241919179265,34539.66270879505,9831.404473985207,99768.30910195953
