timestamp,PT_amount,PT_cash,PT_py_index_high,HEDGE_collateral,HEDGE_positions_0_amount,HEDGE_positions_0_entry_price,HEDGE_positions_0_max_leverage,PT_seconds_to_expiry,PT_implied_apy,PT_asset_price,PT_sy_exchange_rate,PT_total_pt,PT_total_sy,PT_scalar_root,PT_ln_fee_rate_root,HEDGE_mark_price,HEDGE_funding_rate,PT_balance,HEDGE_balance,net_balance
2026-06-02 00:00:00+00:00,37.23216881699407,0.0,1.235906664991772,31015.042388417573,-35.7714367701605,1921.6874374031784,10.0,49766400.0,0.0256864173183029,1858.96,1.235906664991772,118.81849252541379,1282.1096087721032,86.36,0.000499875,1858.96,0.00025699,66497.67009825756,33258.89294923957,99756.56304749713
2026-06-03 00:00:00+00:00,37.23216881699407,0.0,1.2359890654480257,31027.519100780202,-35.7714367701605,1921.6874374031784,10.0,49680000.0,0.02649337236641025,1812.46,1.2359890654480257,120.03599297836456,1206.7978476037788,86.36,0.000499875,1812.46,0.00019244,64758.52391317614,34934.74147141466,99693.2653845908
2026-06-04 00:00:00+00:00,37.23216881699407,0.0,1.2360780403572236,31037.698785637043,-35.7714367701605,1921.6874374031784,10.0,49593600.0,0.025812446641574338,1769.86,1.2360780403572236,113.55377148116696,1211.8382929295014,86.36,0.000499875,1769.86,0.00016079,63307.00067448162,36468.784362680344,99775.78503716196
2026-06-05 00:00:00+00:00,37.23216881699407,0.0,1.2361696802675803,31034.389778175428,-35.7714367701605,1921.6874374031784,10.0,49507200.0,0.025936241370653423,1582.35,1.2361696802675803,112.33738283239028,1185.923050930285,86.36,0.000499875,1582.35,-5.846e-05,56593.092503177235,43172.97746399152,99766.06996716876
2026-06-06 00:00:00+00:00,37.23216881699407,0.0,1.2362795854955357,31026.231788876834,-35.7714367701605,1921.6874374031784,10.0,49420800.0,0.02456295654736551,1568.6,1.2362795854955357,100.38718967957142,1195.2304941601176,86.36,0.000499875,1568.6,-0.00014539000000000002,56223.151073123016,43656.676730282634,99879.82780340564
2026-06-07 00:00:00+00:00,37.23216881699407,0.0,1.236355941914844,31016.355032600783,-35.7714367701605,1921.6874374031784,10.0,49334400.0,0.025807541408770174,1689.66,1.236355941914844,113.14262112391258,1207.9791785624607,86.36,0.000499875,1689.66,-0.00016341,60451.40032618661,39316.30983861095,99767.71016479755
2026-06-08 00:00:00+00:00,37.23216881699407,0.0,1.236442351017962,31004.663308660758,-35.7714367701605,1921.6874374031784,10.0,49248000.0,0.026138620908421117,1689.21,1.236442351017962,117.01258031407191,1213.5795011280886,86.36,0.000499875,1689.21,-0.00019349,60409.06943049448,39320.7152612175,99729.78469171198
2026-06-09 00:00:00+00:00,37.23216881699407,0.0,1.2365295462149508,30999.00564339073,-35.7714367701605,1921.6874374031784,10.0,49161600.0,0.026073383889383184,1638.64,1.2365295462149508,117.14489577192515,1221.9161473658482,86.36,0.000499875,1638.64,-9.652e-05,58610.550256630995,41124.01915341448,99734.56941004549
2026-06-10 00:00:00+00:00,37.23216881699407,0.0,1.2366106052067496,30992.17149345444,-35.7714367701605,1921.6874374031784,10.0,49075200.0,0.02607338390172198,1620.72,1.2366106052067496,117.14489577192515,1221.9161473658482,86.36,0.000499875,1620.72,-0.00011788,57973.67932788796,41758.209150399474,99731.88847828744
2026-06-11 00:00:00+00:00,37.23216881699407,0.0,1.2366921483464266,30988.96339641467,-35.7714367701605,1921.6874374031784,10.0,48988800.0,0.026073383914104298,1672.57,1.2366921483464266,117.14489577192515,1221.9161473658482,86.36,0.000499875,1672.57,-5.3620000000000005e-05,59832.58977856794,39900.25205682688,99732.84183539482
2026-06-12 00:00:00+00:00,37.23216881699407,0.0,1.2367726914715587,30982.723342020166,-35.7714367701605,1921.6874374031784,10.0,48902400.0,0.02607338392653058,1665.48,1.2367726914715587,117.14489577192515,1221.9161473658482,86.36,0.000499875,1665.48,-0.00010474,59583.161865815346,40147.631489132815,99730.79335494817
2026-06-13 00:00:00+00:00,37.23216881699407,0.0,1.2368522940865672,30986.086534569688,-35.7714367701605,1921.6874374031784,10.0,48816000.0,0.026073383939000827,1680.41,1.2368522940865672,117.14489577192515,1221.9161473658482,86.36,0.000499875,1680.41,5.5950000000000005e-05,60121.52765967359,39616.927130703836,99738.45479037744
2026-06-14 00:00:00+00:00,37.23216881699407,0.0,1.2369306471487074,30983.83893370293,-35.7714367701605,1921.6874374031784,10.0,48729600.0,0.02607338395151526,1724.74,1.2369306471487074,117.14489577192515,1221.9161473658482,86.36,0.000499875,1724.74,-3.643e-05,61711.913296019506,38028.93173781587,99740.84503383537
2026-06-15 00:00:00+00:00,37.23216881699407,0.0,1.2370098204107798,30989.64529491186,-35.7714367701605,1921.6874374031784,10.0,48643200.0,0.026073383964074548,1795.16,1.2370098204107798,117.14489577192515,1221.9161473658482,86.36,0.000499875,1795.16,9.042e-05,64236.099809043386,35515.71352167009,99751.81333071348
2026-06-16 00:00:00+00:00,37.23216881699407,0.0,1.2370913042489888,30992.24767655225,-35.7714367701605,1921.6874374031784,10.0,48556800.0,0.02591598886953106,1792.32,1.2370913042489888,117.14489442772792,1238.8743022799263,86.36,0.000499875,1792.32,4.059e-05,64154.150850413986,35619.906783737744,99774.05763415173
2026-06-17 00:00:00+00:00,37.23216881699407,0.0,1.2371721376863964,30995.151586908334,-35.7714367701605,1921.6874374031784,10.0,48470400.0,0.02591598888210278,1749.56,1.2371721376863964,117.14489442772792,1238.8743022799263,86.36,0.000499875,1749.56,4.64e-05,62627.99297600569,37152.39733038589,99780.39030639158
2026-06-18 00:00:00+00:00,37.23216881699407,0.0,1.2372531218177798,30997.98156996706,-35.7714367701605,1921.6874374031784,10.0,48384000.0,0.02590481571694747,1710.18,1.2372531218177798,117.14489440671375,1240.086763010323,86.36,0.000499875,1710.18,4.626e-05,61223.644219890324,38563.906493453534,99787.55071334387
2026-06-19 00:00:00+00:00,37.23216881699407,0.0,1.2373339985631728,31000.708373532278,-35.7714367701605,1921.6874374031784,10.0,48297600.0,0.025904815729603792,1710.31,1.2373339985631728,117.14489440671375,1240.086763010323,86.36,0.000499875,1710.31,4.457e-05,61232.58847784186,38561.98301023863,99794.57148808049
2026-06-20 00:00:00+00:00,37.23216881699407,0.0,1.2374120490674227,31006.23797946251,-35.7714367701605,1921.6874374031784,10.0,48211200.0,0.025904815742305187,1740.0,1.2374120490674227,117.14489440671375,1240.086763010323,86.36,0.000499875,1740.0,8.884e-05,62299.91617259714,37505.4586584628,99805.37483105995
2026-06-21 00:00:00+00:00,37.23216881699407,0.0,1.2374893983609312,31010.053412351317,-35.7714367701605,1921.6874374031784,10.0,48124800.0,0.025904815755061428,1706.31,1.2374893983609312,117.14489440671375,1240.086763010323,86.36,0.000499875,1706.31,6.251e-05,61097.941783716786,38714.41379613832,99812.3555798551
2026-06-22 00:00:00+00:00,37.23216881699407,0.0,1.2375670916237584,31014.137646621813,-35.7714367701605,1921.6874374031784,10.0,48038400.0,0.02625523125283369,1727.32,1.2375670916237584,120.56814918433898,1237.7717003335888,86.36,0.000499875,1727.32,6.610000000000001e-05,61822.41258364328,37966.94014386774,99789.35272751102
2026-06-23 00:00:00+00:00,37.23216881699407,0.0,1.2376474992407585,31013.452733211347,-35.7714367701605,1921.6874374031784,10.0,47952000.0,0.02625478387284441,1666.4,1.2376474992407585,120.56814918433898,1237.8201738899497,86.36,0.000499875,1666.4,-1.149e-05,59646.302816767435,40145.451158495445,99791.75397526288
