,timestamp,UNISWAP_V3_token0_amount,UNISWAP_V3_token1_amount,UNISWAP_V3_entry_token0_amount,UNISWAP_V3_entry_token1_amount,UNISWAP_V3_price_init,UNISWAP_V3_price_lower,UNISWAP_V3_price_upper,UNISWAP_V3_liquidity,UNISWAP_V3_cash,UNISWAP_V3_tvl,UNISWAP_V3_volume,UNISWAP_V3_fees,UNISWAP_V3_price,UNISWAP_V3_balance,net_balance
247,2025-01-21 07:00:00+00:00,501578.93299194396,152.69610296402797,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,11845.083906108486,327944766.56261164,350596.2209539139,1051.7886628617416,3254.01,1010298.6629040292,1010298.6629040292
248,2025-01-21 08:00:00+00:00,501339.009128334,152.76984310281455,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,11877.850410382704,327944766.56261164,350596.2209539139,1051.7886628617416,3253.27,1010218.4070098102,1010218.4070098102
249,2025-01-21 09:00:00+00:00,508612.1419998707,150.5418863544838,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,11910.616914656941,327944766.56261164,350596.2209539139,1051.7886628617416,3275.74,1013658.8377213643,1013658.8377213643
250,2025-01-21 10:00:00+00:00,517080.4902327939,147.96701543579707,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,11943.383418931178,327944766.56261164,350596.2209539139,1051.7886628617416,3302.0,1017610.9586207271,1017610.9586207271
251,2025-01-21 11:00:00+00:00,517849.54501513025,147.73419393035687,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,11976.149923205408,327944766.56261164,350596.2209539139,1051.7886628617416,3304.39,1017997.0880198675,1017997.0880198675
252,2025-01-21 12:00:00+00:00,518570.080314933,147.5162138482627,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,12008.916427479646,327944766.56261164,350596.2209539139,1051.7886628617416,3306.63,1018360.5349394935,1018360.5349394935
253,2025-01-21 13:00:00+00:00,519213.2091987769,147.3217758629874,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,12041.682931753883,327944766.56261164,350596.2209539139,1051.7886628617416,3308.63,1018688.139404087,1018688.139404087
254,2025-01-21 14:00:00+00:00,512750.57086890825,149.28099432901863,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,12074.44943602812,327944766.56261164,350596.2209539139,1051.7886628617416,3288.56,1015744.5270155739,1015744.5270155739
255,2025-01-21 15:00:00+00:00,514552.5549863672,148.7335040804151,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,12107.215940302336,327944766.56261164,350596.2209539139,1051.7886628617416,3294.15,1016610.2433931689,1016610.2433931689
256,2025-01-21 16:00:00+00:00,520669.1777647606,146.88202500810365,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,12139.982444576573,327944766.56261164,350596.2209539139,1051.7886628617416,3313.16,1019452.8101851859,1019452.8101851859
257,2025-01-21 17:00:00+00:00,532655.120440206,143.28460087520997,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,12172.748948850798,327944766.56261164,350596.2209539139,1051.7886628617416,3350.57,1024912.9545435092,1024912.9545435092
258,2025-01-21 18:00:00+00:00,530929.1395712667,143.8001470075989,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,12205.51545312502,327944766.56261164,350596.2209539139,1051.7886628617416,3345.17,1024170.5927898013,1024170.5927898013
259,2025-01-21 19:00:00+00:00,526630.5107686105,145.087759839975,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,12238.281957399256,327944766.56261164,350596.2209539139,1051.7886628617416,3331.74,1022263.485695248,1022263.485695248
260,2025-01-21 20:00:00+00:00,520858.7339451674,146.82481699376268,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,12271.048461673485,327944766.56261164,350596.2209539139,1051.7886628617416,3313.75,1019670.5197199219,1019670.5197199219
261,2025-01-21 21:00:00+00:00,526582.4504029026,145.1021851695686,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,12303.814965947722,327944766.56261164,350596.2209539139,1051.7886628617416,3331.59,1022307.2544579334,1022307.2544579334
262,2025-01-21 22:00:00+00:00,527050.1919888746,144.96182001940423,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,12336.58147022196,327944766.56261164,350596.2209539139,1051.7886628617416,3333.05,1022551.7676747718,1022551.7676747718
263,2025-01-21 23:00:00+00:00,525021.5023233064,145.57105745011026,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,12369.347974496179,327944766.56261164,350596.2209539139,1051.7886628617416,3326.72,1021664.9985382333,1021664.9985382333
264,2025-01-22 00:00:00+00:00,536138.0025593673,142.24679969073583,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1632096656752893e+18,12384.455781167653,323065355.11104125,163409.13678071063,490.22741034213186,3361.48,1026682.2305649496,1026682.2305649496
265,2025-01-22 01:00:00+00:00,525560.1103397214,145.4091946937433,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1632096656752893e+18,12399.563587839139,323065355.11104125,163409.13678071063,490.22741034213186,3328.4,1021939.6375462158,1021939.6375462158
266,2025-01-22 02:00:00+00:00,530340.7093974687,143.97609982095446,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1632096656752893e+18,12414.671394510611,323065355.11104125,163409.13678071063,490.22741034213186,3343.33,1024114.994606371,1024114.994606371
267,2025-01-22 03:00:00+00:00,526226.7700652381,145.20896289559107,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1632096656752893e+18,12429.77920118209,323065355.11104125,163409.13678071063,490.22741034213186,3330.48,1022272.0960109283,1022272.0960109283
268,2025-01-22 04:00:00+00:00,526447.8756227858,145.14258127580203,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1632096656752893e+18,12444.887007853575,323065355.11104125,163409.13678071063,490.22741034213186,3331.17,1022387.3750991529,1022387.3750991529
